#time,flux,flux_err
8927.730510,1.000103,0.000084
8927.730901,1.000023,0.000084
8927.731291,1.000112,0.000085
8927.758654,0.999876,0.000085
8927.759045,0.999990,0.000084
8927.759435,0.999822,0.000084
8927.759826,1.000037,0.000084
8927.760217,1.000110,0.000084
8927.760608,0.999917,0.000084
8927.760999,0.999987,0.000084
8927.761390,0.999920,0.000084
8927.761781,0.999979,0.000084
8927.762172,0.999930,0.000084
8927.762563,1.000086,0.000084
8927.762953,0.999850,0.000084
8927.763344,0.999903,0.000084
8927.763735,1.000080,0.000084
8927.764126,0.999860,0.000084
8927.764517,1.000020,0.000084
8927.764908,0.999985,0.000084
8927.765299,0.999943,0.000084
8927.765690,0.999857,0.000084
8927.766081,0.999856,0.000084
8927.766471,0.999922,0.000084
8927.766862,0.999846,0.000084
8927.767253,0.999873,0.000084
8927.767644,0.999974,0.000084
8927.768035,0.999730,0.000084
8927.768426,0.999773,0.000084
8927.768817,1.000044,0.000084
8927.769208,0.999929,0.000084
8927.769599,0.999755,0.000084
8927.769989,0.999713,0.000084
8927.775462,0.999864,0.000084
8927.775853,0.999563,0.000084
8927.776244,0.999731,0.000084
8927.776635,0.999789,0.000084
8927.777025,0.999784,0.000084
8927.777416,0.999730,0.000084
8927.777807,0.999719,0.000084
8927.778198,0.999694,0.000084
8927.778589,0.999878,0.000084
8927.778980,0.999690,0.000084
8927.779371,0.999688,0.000084
8927.779762,0.999866,0.000084
8927.780153,0.999801,0.000084
8927.780543,0.999842,0.000084
8927.780934,0.999776,0.000084
8927.781325,0.999902,0.000084
8927.781716,0.999754,0.000084
8927.782107,0.999832,0.000084
8927.782498,0.999706,0.000084
8927.782889,0.999884,0.000084
8927.783280,0.999904,0.000084
8927.783671,0.999841,0.000084
8927.784061,0.999818,0.000084
8927.784452,0.999844,0.000084
8927.784843,0.999815,0.000084
8927.785234,0.999939,0.000084
8927.785625,0.999798,0.000084
8927.786016,0.999801,0.000084
8927.786407,0.999964,0.000084
8927.786798,0.999800,0.000084
8927.787189,1.000051,0.000084
8927.787579,0.999832,0.000084
8927.787970,0.999860,0.000084
8927.788361,0.999811,0.000084
8927.788752,0.999929,0.000084
8927.789143,0.999838,0.000084
8927.789534,0.999800,0.000084
8927.789925,0.999819,0.000084
8927.790316,0.999890,0.000084
8927.790707,1.000114,0.000084
8927.791097,0.999929,0.000084
8927.791488,0.999914,0.000084
8927.791879,0.999932,0.000084
8927.792270,0.999938,0.000084
8927.792661,0.999830,0.000084
8927.793052,0.999977,0.000084
8927.793443,0.999966,0.000084
8927.793834,0.999886,0.000084
8927.794225,0.999934,0.000084
8927.794615,1.000097,0.000084
8927.795006,1.000020,0.000084
8927.795397,1.000012,0.000084
8927.795788,1.000093,0.000084
8927.796179,0.999801,0.000084
8927.796570,1.000026,0.000084
8927.796961,0.999977,0.000084
8927.797352,0.999935,0.000084
8927.797743,0.999955,0.000084
8927.798133,0.999800,0.000084
8927.798524,0.999963,0.000084
8927.798915,1.000092,0.000084
8927.799306,1.000052,0.000084
8927.799697,0.999904,0.000084
8927.827059,1.000081,0.000085
8927.827450,0.999930,0.000085
8927.827841,0.999713,0.000084
8927.828232,0.999762,0.000084
8927.828623,0.999817,0.000084
8927.829014,0.999816,0.000084
8927.829405,0.999826,0.000084
8927.829795,0.999884,0.000084
8927.830186,0.999851,0.000084
8927.830577,0.999502,0.000084
8927.830968,0.999789,0.000084
8927.831359,0.999844,0.000084
8927.831750,0.999725,0.000084
8927.832141,0.999826,0.000084
8927.832532,0.999853,0.000084
8927.832923,0.999825,0.000084
8927.833313,0.999826,0.000084
8927.833704,0.999892,0.000084
8927.834095,0.999717,0.000084
8927.834486,0.999860,0.000084
8927.834877,0.999843,0.000084
8927.835268,0.999832,0.000084
8927.835659,0.999746,0.000084
8927.836050,0.999733,0.000084
8927.836441,0.999858,0.000084
8927.846995,0.999712,0.000084
8927.847385,0.999717,0.000084
8927.847776,0.999628,0.000084
8927.848167,0.999621,0.000084
8927.848558,0.999601,0.000084
8927.848949,0.999646,0.000084
8927.849340,0.999709,0.000084
8927.849731,0.999666,0.000084
8927.850122,0.999608,0.000084
8927.850513,0.999679,0.000084
8927.850903,0.999658,0.000084
8927.851294,0.999815,0.000084
8927.851685,0.999702,0.000084
8927.852076,0.999720,0.000084
8927.852467,0.999756,0.000084
8927.852858,0.999704,0.000084
8927.853249,0.999702,0.000084
8927.853640,0.999863,0.000084
8927.854031,0.999695,0.000084
8927.854421,0.999685,0.000084
8927.854812,0.999713,0.000084
8927.855203,0.999949,0.000084
8927.855594,0.999849,0.000084
8927.855985,0.999672,0.000084
8927.856376,0.999759,0.000084
8927.856767,0.999805,0.000084
8927.857158,1.000113,0.000084
8927.857549,0.999709,0.000084
8927.857939,0.999802,0.000084
8927.858330,0.999967,0.000084
8927.858721,0.999860,0.000084
8927.859112,0.999917,0.000084
8927.859503,0.999851,0.000084
8927.859894,0.999799,0.000084
8927.860285,0.999793,0.000084
8927.860676,0.999878,0.000084
8927.861067,0.999887,0.000084
8927.861457,0.999870,0.000084
8927.861848,0.999799,0.000084
8927.862239,0.999874,0.000084
8927.862630,0.999682,0.000084
8927.863021,0.999725,0.000084
8927.863412,0.999977,0.000084
8927.863803,0.999785,0.000084
8927.864194,0.999895,0.000084
8927.864585,0.999800,0.000084
8927.864975,0.999813,0.000084
8927.865366,0.999849,0.000084
8927.865757,0.999807,0.000084
8927.866148,0.999902,0.000084
8927.866539,0.999869,0.000084
8927.866930,0.999905,0.000084
8927.867321,0.999913,0.000084
8927.867712,0.999792,0.000084
8927.868103,0.999793,0.000084
8927.868493,0.999797,0.000084
8927.895465,0.999616,0.000086
8927.895856,0.999926,0.000085
8927.896247,0.999863,0.000085
8927.897028,0.999854,0.000084
8927.897419,0.999796,0.000084
8927.897810,0.999675,0.000084
8927.898201,0.999836,0.000084
8927.898592,0.999771,0.000084
8927.898983,0.999897,0.000084
8927.899374,0.999654,0.000084
8927.899765,0.999766,0.000084
8927.900155,0.999821,0.000084
8927.900546,0.999904,0.000084
8927.900937,0.999730,0.000084
8927.901328,0.999829,0.000084
8927.901719,0.999765,0.000084
8927.902110,0.999892,0.000084
8927.902501,0.999749,0.000084
8927.902892,0.999693,0.000084
8927.903283,0.999750,0.000084
8927.903673,0.999538,0.000084
8927.904064,0.999555,0.000084
8927.915791,0.999639,0.000084
8927.916182,0.999578,0.000084
8927.916573,0.999622,0.000084
8927.916964,0.999534,0.000084
8927.917355,0.999725,0.000084
8927.917745,0.999608,0.000084
8927.918136,0.999576,0.000084
8927.918527,0.999710,0.000084
8927.918918,0.999686,0.000084
8927.919309,0.999657,0.000084
8927.919700,0.999706,0.000084
8927.920091,0.999642,0.000084
8927.920482,0.999630,0.000084
8927.920873,0.999641,0.000084
8927.921263,0.999769,0.000084
8927.921654,0.999710,0.000084
8927.922045,0.999565,0.000084
8927.922436,0.999707,0.000084
8927.922827,0.999603,0.000084
8927.923218,0.999874,0.000084
8927.923609,0.999820,0.000084
8927.924000,0.999634,0.000084
8927.924391,0.999816,0.000084
8927.924781,0.999839,0.000084
8927.925172,0.999797,0.000084
8927.925563,0.999912,0.000084
8927.925954,0.999795,0.000084
8927.926345,0.999789,0.000084
8927.926736,0.999699,0.000084
8927.927127,0.999791,0.000084
8927.927518,0.999798,0.000084
8927.927909,0.999728,0.000084
8927.928299,0.999928,0.000084
8927.928690,0.999948,0.000084
8927.929081,0.999952,0.000084
8927.929472,0.999721,0.000084
8927.929863,0.999765,0.000084
8927.930254,0.999726,0.000084
8927.930645,0.999797,0.000084
8927.931036,0.999733,0.000084
8927.931427,0.999830,0.000084
8927.931817,0.999559,0.000084
8927.932208,0.999811,0.000084
8927.932599,0.999735,0.000084
8927.932990,0.999733,0.000084
8927.933381,0.999827,0.000084
8927.933772,0.999681,0.000084
8927.934163,0.999728,0.000084
8927.934554,0.999708,0.000084
8927.934945,0.999909,0.000084
8927.935726,0.999840,0.000084
8927.936117,0.999733,0.000084
8927.936508,0.999793,0.000084
8927.936899,0.999730,0.000084
8927.937290,0.999818,0.000084
8927.964261,0.999815,0.000086
8927.964652,1.000030,0.000085
8927.965043,0.999617,0.000084
8927.965434,0.999723,0.000084
8927.965825,0.999826,0.000084
8927.966216,0.999638,0.000084
8927.966607,0.999791,0.000084
8927.966998,0.999791,0.000084
8927.967388,0.999734,0.000084
8927.967779,0.999661,0.000084
8927.968170,0.999691,0.000084
8927.968561,0.999950,0.000084
8927.968952,0.999624,0.000084
8927.969343,0.999824,0.000084
8927.969734,0.999583,0.000084
8927.970125,0.999805,0.000084
8927.970516,0.999923,0.000084
8927.970906,0.999716,0.000084
8927.971297,0.999761,0.000084
8927.971688,0.999694,0.000084
8927.972079,0.999696,0.000084
8927.972470,0.999780,0.000084
8927.982242,0.999477,0.000084
8927.982633,0.999766,0.000084
8927.983024,0.999444,0.000084
8927.983415,0.999532,0.000084
8927.984197,0.999640,0.000084
8927.984588,0.999726,0.000084
8927.984978,0.999614,0.000084
8927.985369,0.999573,0.000084
8927.985760,0.999664,0.000084
8927.986151,0.999671,0.000084
8927.986542,0.999644,0.000084
8927.986933,0.999890,0.000084
8927.987324,0.999675,0.000084
8927.987715,0.999629,0.000084
8927.988106,0.999671,0.000084
8927.988496,0.999687,0.000084
8927.988887,0.999695,0.000084
8927.989278,0.999661,0.000084
8927.989669,0.999788,0.000084
8927.990060,0.999654,0.000084
8927.990451,0.999783,0.000084
