#time,flux,flux_err
2.459968081062166486e+06,1.000981881101669080e+00,7.778042989049289068e-04
2.459968081699077971e+06,1.000732508942636656e+00,7.777421145605280511e-04
2.459968082335977349e+06,1.000168144552701088e+00,7.776150239042838811e-04
2.459968082972888835e+06,1.000455711900001043e+00,7.777766153470997606e-04
2.459968083609788213e+06,1.001171278424387356e+00,7.781295796710812262e-04
2.459968084246687125e+06,1.001503705119495491e+00,7.783036412017718458e-04
2.459968084883598611e+06,1.001760161972433005e+00,7.784841477369917710e-04
2.459968085520497989e+06,1.002100287319111382e+00,7.787183814250110084e-04
2.459968086157409474e+06,1.001848003455602321e+00,7.786805333051303275e-04
2.459968086794308852e+06,1.002117845031673671e+00,7.788892972738771210e-04
2.459968087431231048e+06,1.001331158721386894e+00,7.786774241597786694e-04
2.459968088068119250e+06,1.001287057607755049e+00,7.786668524656676239e-04
2.459968088705030270e+06,1.000956314516253221e+00,7.786049667708938235e-04
2.459968089341930114e+06,1.000304771418059735e+00,7.783988195291212386e-04
2.459968089978841599e+06,1.000960017510890587e+00,7.787398955962752814e-04
2.459968090615740046e+06,1.000959894781758397e+00,7.788532591548328254e-04
2.459968091252651531e+06,1.000428471767102812e+00,7.787554717764218638e-04
2.459968091889551375e+06,1.000428079921024116e+00,7.788148876294273852e-04
2.459968092526450753e+06,1.000704371163565698e+00,7.789889087633598006e-04
2.459968093163361773e+06,1.000723062870435998e+00,7.790240902747296546e-04
2.459968093800261151e+06,1.000962225029853769e+00,7.791556076554329328e-04
2.459968094437172171e+06,1.000460356200762346e+00,7.790411837999287924e-04
2.459968095074072015e+06,1.000637258066850555e+00,7.791790538415353578e-04
2.459968095710983034e+06,9.999826464299482742e-01,7.790093527556439176e-04
2.459968096347882412e+06,1.000682268561789767e+00,7.793057036351711724e-04
2.459968096984805074e+06,1.000231191430087430e+00,7.792330863843448252e-04
2.459968097621704452e+06,1.000945035981657849e+00,7.795327319672940578e-04
2.459968098258615937e+06,1.000670138825024980e+00,7.794858737443060822e-04
2.459968098895514850e+06,1.000306123886103959e+00,7.794253464441192004e-04
2.459968099532426335e+06,1.001038231547027868e+00,7.797723509678626021e-04
2.459968100169325713e+06,1.000085750250462091e+00,7.794691608727818662e-04
2.459968100806225091e+06,1.000511328355606189e+00,7.796731235674850616e-04
2.459968101443136577e+06,1.000343119310141971e+00,7.796414374214115633e-04
2.459968102080035955e+06,9.996402342950881925e-01,7.794085931954633333e-04
2.459968102716946974e+06,9.998503179539165453e-01,7.795489224689081424e-04
2.459968103353846353e+06,1.000372624942586608e+00,7.797764855170415382e-04
2.459968103990757372e+06,1.000735964807805356e+00,7.799401553098725100e-04
2.459968104627656750e+06,9.999100383657307800e-01,7.796311667987840168e-04
2.459968105264568236e+06,1.000142340657857343e+00,7.796994350788270410e-04
2.459968105901467614e+06,1.000588862929597589e+00,7.797993961120613026e-04
2.459968106538378634e+06,1.001129402532474844e+00,7.800424009346931028e-04
2.459968107175278012e+06,1.001219697137302189e+00,7.801702919151216930e-04
2.459968107812177390e+06,1.001322455760252028e+00,7.806990206589685009e-04
2.459968108449088875e+06,1.001176184113519607e+00,7.817950196484216210e-04
2.459968109085988253e+06,1.001446611968894063e+00,7.843722330318408714e-04
2.459968109722898807e+06,1.001807255870295288e+00,7.894340188452141169e-04
2.459968110359798651e+06,1.001529889896872083e+00,7.971759315780141755e-04
2.459968126282424200e+06,9.997156593549247905e-01,7.854186775590474637e-04
2.459968126919324044e+06,1.000183982532429239e+00,7.844180722903449851e-04
2.459968127556235529e+06,9.999690653833386289e-01,7.833950909452853635e-04
2.459968128193134908e+06,1.000289884373004590e+00,7.827917129399902677e-04
