2.459967450576898176e+06,9.992932345202426569e-01,5.713631576558749793e-04
2.459967451271671336e+06,9.996871366445905238e-01,5.712148896252283118e-04
2.459967451966454741e+06,9.998040667314761487e-01,5.711304220821554565e-04
2.459967452661239076e+06,9.991661052058655734e-01,5.709512096847237832e-04
2.459967453356022947e+06,9.995039079745502431e-01,5.710460136990072816e-04
2.459967454050795641e+06,9.995177766605281011e-01,5.710276211388873877e-04
2.459967454745579977e+06,9.992195828968157834e-01,5.709556153044170615e-04
2.459967455440363847e+06,9.997143260950519528e-01,5.710870520313084770e-04
2.459967456135147717e+06,1.000392009363517687e+00,5.712625796007980272e-04
2.459967456829920411e+06,9.994346070972427443e-01,5.709681041824931844e-04
2.459967457524704281e+06,9.998191259034086009e-01,5.710675815495488321e-04
2.459967458219488617e+06,9.993766195704758548e-01,5.709510496944319351e-04
2.459967458914260846e+06,9.991737600325589774e-01,5.708854606285941125e-04
2.459967459609044716e+06,9.998670334207732102e-01,5.710705512027209642e-04
2.459967460303829052e+06,9.999142383308048387e-01,5.711013006337055040e-04
2.459967460998612922e+06,9.985469582516973697e-01,5.706140543843644117e-04
2.459967461693385150e+06,9.993567532448291990e-01,5.709629862143926482e-04
2.459967462388169952e+06,9.994642165457415794e-01,5.709931911333769204e-04
2.459967463082953356e+06,1.000823707468924795e+00,5.713765257246320806e-04
2.459967463777737692e+06,9.999257230161309185e-01,5.711325046646212019e-04
2.459967464472510386e+06,1.000340693015023819e+00,5.712663692499779945e-04
2.459967465167294256e+06,9.997970219860113916e-01,5.711336720542898584e-04
2.459967465862078592e+06,1.000568379284189069e+00,5.712988778942566705e-04
2.459967466556850821e+06,9.992962732136752013e-01,5.708617711707722952e-04
2.459967467251634691e+06,9.991953263123779516e-01,5.708230955683157729e-04
2.459967467946419027e+06,9.993878995059857218e-01,5.708545858430136202e-04
2.459967468641202897e+06,1.000083998977494115e+00,5.710474854481291601e-04
2.459967469335975125e+06,9.996079112943846434e-01,5.708980849539728062e-04
2.459967470030759461e+06,9.992446597226523064e-01,5.707890394218840917e-04
2.459967470725543331e+06,9.982786622806788523e-01,5.708299480817042009e-04
2.459967471420327201e+06,9.997944098405076030e-01,5.709281292521700083e-04
2.459967472115099896e+06,9.993149497674985726e-01,5.707915705753849713e-04
2.459967472809883766e+06,9.999122962238028434e-01,5.709495247138196604e-04
2.459967473504667636e+06,1.000233549000579591e+00,5.710370876779860072e-04
2.459967474199451972e+06,9.997268150606996029e-01,5.708808955308811769e-04
2.459967474894224200e+06,9.992561395500135779e-01,5.707705892798133800e-04
2.459967475589008536e+06,1.000115740717254065e+00,5.710116013047913984e-04
2.459967476283792872e+06,9.999635608035748469e-01,5.709819139991053781e-04
2.459967476978576742e+06,9.993897367050152969e-01,5.708346019314023898e-04
2.459967477673348971e+06,9.996581077215347388e-01,5.709070795368566481e-04
2.459967478368133307e+06,1.000021460219614466e+00,5.710233266102440969e-04
2.459967479062917177e+06,9.988468553674095807e-01,5.707245537057552840e-04
2.459967479757689405e+06,9.997776102079204419e-01,5.709605733393543136e-04
2.459967480452473741e+06,9.993477505892370827e-01,5.708422724486968570e-04
2.459967481147257611e+06,9.997107108871028380e-01,5.709532138205632721e-04
2.459967481842041481e+06,1.000912849224428358e+00,5.712999359031633922e-04
2.459967482536814176e+06,9.997906564099193760e-01,5.710005862428440930e-04
2.459967483231598046e+06,9.990231245557954498e-01,5.708173225802292859e-04
2.459967483926381916e+06,9.990988194132808253e-01,5.708740347648867935e-04
2.459967484621166252e+06,9.991768476872034954e-01,5.709608008874021007e-04
2.459967485315938946e+06,9.997752733710427719e-01,5.712948902160202257e-04
2.459967486010722350e+06,9.998243778814982496e-01,5.716378021593336968e-04
2.459967486705506686e+06,1.000014625934821488e+00,5.724722167073818336e-04
2.459967487400290556e+06,9.993217269528734681e-01,5.739668609386425072e-04
2.459967488095063251e+06,1.000515039919619209e+00,5.842597750461025509e-04
2.459967517275864258e+06,1.001218085930834611e+00,5.998004922912941522e-04
2.459967518665432464e+06,9.997864424238995795e-01,5.719257895801466368e-04
2.459967519360215869e+06,9.995784271628939122e-01,5.713986993850937637e-04
2.459967520054988563e+06,9.993769798740511634e-01,5.711366842114340122e-04
2.459967520749772433e+06,9.999752318517850513e-01,5.712061210710595287e-04
2.459967521444556769e+06,9.996838880009625283e-01,5.711157653409572451e-04
2.459967522139340173e+06,9.997697357307243626e-01,5.711191348488101017e-04
2.459967522834112868e+06,9.997381201794111050e-01,5.710983645614699060e-04
2.459967523528896738e+06,9.994409590153207068e-01,5.710229469802059711e-04
2.459967524223681074e+06,1.000547733728334387e+00,5.713186223632154550e-04
2.459967524918464944e+06,1.000048212296350325e+00,5.711625243648388263e-04
2.459967525613237172e+06,1.000088189794441140e+00,5.711576830462737099e-04
2.459967526308021042e+06,9.999671495963933232e-01,5.711066449615518747e-04
2.459967527002805378e+06,1.000823285358895420e+00,5.713523656287677280e-04
2.459967527697589248e+06,1.000009437720715821e+00,5.711292444400625648e-04
2.459967528392361943e+06,1.001015364086314863e+00,5.714016961585214813e-04
2.459967529087145347e+06,9.997463915659994260e-01,5.710610464619877806e-04
2.459967529781929683e+06,9.995873863047917141e-01,5.710344772332557294e-04
2.459967530476701912e+06,9.997249374859079607e-01,5.710591064270542985e-04
2.459967531171486247e+06,9.991674726941308649e-01,5.709210848566119217e-04
2.459967531866269652e+06,9.996767159531512181e-01,5.710666099339904234e-04
2.459967532561053988e+06,1.000249453975357916e+00,5.712450293800598643e-04
2.459967533255826216e+06,1.000231664218779182e+00,5.712535861818569339e-04
2.459967533950610552e+06,9.996835227250314704e-01,5.711147739238508483e-04
2.459967534645394422e+06,9.998944701303315030e-01,5.711150809343297366e-04
2.459967535340178292e+06,9.990186510373271211e-01,5.707832930546683685e-04
2.459967536034950521e+06,1.000789774872785420e+00,5.712622456580625837e-04
2.459967536729734391e+06,1.000307864169732941e+00,5.711132660669305779e-04
2.459967537424518727e+06,1.000210814724588726e+00,5.710894538791312126e-04
2.459967538119302597e+06,9.996695256619305692e-01,5.709268393326293609e-04
2.459967538814074825e+06,9.997225372679344746e-01,5.709202646535446735e-04
2.459967539508859161e+06,9.995349131301940471e-01,5.708598248179789494e-04
2.459967540203642566e+06,1.000289754069751291e+00,5.710701137624041388e-04
2.459967540898427367e+06,1.000929694929584279e+00,5.712334263416495765e-04
2.459967541593199130e+06,1.000184583366136470e+00,5.710189482830787568e-04
2.459967542287983466e+06,1.000470152901954846e+00,5.710962400034882156e-04
2.459967542982766870e+06,9.998306832530787780e-01,5.709344512089663953e-04
2.459967543677551206e+06,9.999647733697496488e-01,5.709767122940380456e-04
2.459967544372323435e+06,1.000386560847109196e+00,5.710960168438054254e-04
2.459967545067107771e+06,9.995955481931565467e-01,5.708834768320663472e-04
2.459967545761891641e+06,9.998696548278617202e-01,5.709635474643129935e-04
2.459967546456675511e+06,9.996043821014179986e-01,5.708978335269625183e-04
2.459967547151459381e+06,9.995710423365590236e-01,5.709071659996457250e-04
2.459967547846231610e+06,9.997060395929135979e-01,5.709656498491296871e-04
2.459967548541015480e+06,1.000150876416241896e+00,5.710750376234560981e-04
2.459967549235799816e+06,1.000142313273196581e+00,5.710778027566617296e-04
2.459967549930583686e+06,9.991813301465275465e-01,5.708365314142806570e-04
2.459967550625356380e+06,1.000603681280154200e+00,5.712342063186590969e-04
2.459967551320139784e+06,9.999590698881685169e-01,5.710747312943527387e-04
2.459967552014924120e+06,1.000143655817661958e+00,5.711513190665560473e-04
2.459967552709707525e+06,9.995100387348140325e-01,5.710318869817588216e-04
2.459967553404480685e+06,9.995653254637957286e-01,5.711476454242122702e-04
2.459967554099264089e+06,1.000168085391518913e+00,5.715270929974446568e-04
2.459967554794048425e+06,9.997562664703296686e-01,5.719656006813759672e-04
2.459967555488831829e+06,1.000503098974461658e+00,5.736478058294324162e-04
2.459967556183604524e+06,9.999459002134876151e-01,5.764541002906090495e-04
2.459967556878388394e+06,9.997089276188219076e-01,5.899476903688501486e-04
2.459967557573172264e+06,1.000719681688215568e+00,7.067546041972293334e-04
2.459967586059197783e+06,1.001128307426917496e+00,5.819609184841671593e-04
2.459967586753970478e+06,9.998496104885549185e-01,5.726986455793440633e-04
2.459967587448765524e+06,9.993219992809828645e-01,5.716798550329981387e-04
2.459967588143538218e+06,9.999451989672299979e-01,5.714540163385440101e-04
2.459967588838321622e+06,9.992956238018368964e-01,5.710886499052166432e-04
2.459967589533094317e+06,9.998931921500819886e-01,5.711733199238719144e-04
2.459967590227878187e+06,9.994914552332931912e-01,5.710673471478245646e-04
2.459967590922662057e+06,9.999894435718406083e-01,5.711980067638414149e-04
2.459967591617445927e+06,1.000584695448034855e+00,5.713507839037881104e-04
2.459967592312218621e+06,1.000208670219448148e+00,5.712524766929297703e-04
2.459967593007002492e+06,9.998677678804209767e-01,5.711487974539508020e-04
2.459967593701786362e+06,9.997322063142742854e-01,5.710923224808914234e-04
2.459967594396570232e+06,9.995353731002231124e-01,5.710123235781189169e-04
2.459967595091342460e+06,9.994415633433006985e-01,5.709700257958105459e-04
2.459967595786126330e+06,1.000855011276224449e+00,5.713630554626687166e-04
2.459967596480910666e+06,9.995355025358289014e-01,5.709999403174767551e-04
2.459967597175694071e+06,9.993820709700930172e-01,5.709494610399340518e-04
2.459967597870478407e+06,9.986382793466087593e-01,5.706438810702212485e-04
